organism,SMAG,taxlevel,breakpoints,cor_md5sum1,cor_md5sum2,cor_md5sum3,cor_md5sum4,cor_md5sum5,cor_md5sum6,cor_md5sum7,cor_md5sum8,cor_md5sum9,cor_md5sum10,organism,SMAG,taxlevel,breakpoints,rho_md5sum1,rho_md5sum2,rho_md5sum3,rho_md5sum4,rho_md5sum5,rho_md5sum6,rho_md5sum7,rho_md5sum8,rho_md5sum9,rho_md5sum10
Phaeocystis,TARA_ION_45_MAG_00168,genus,NA NA NA,589cbd0c1ebd9618f516ac7674b772320d6df481,,,,,,,,,,Phaeocystis,TARA_ION_45_MAG_00168,genus,NA NA NA NA NA NA,589cbd0c1ebd9618f516ac7674b772320d6df481,,,,,,,,,
Phaeocystis,TARA_ION_45_MAG_00168,taxogroup_middle,NA NA NA NA NA NA NA,589cbd0c1ebd9618f516ac7674b772320d6df481,,,,,,,,,,Phaeocystis,TARA_ION_45_MAG_00168,taxogroup_middle,NA NA NA NA NA NA NA NA,589cbd0c1ebd9618f516ac7674b772320d6df481,,,,,,,,,
Phaeocystis,TARA_ION_45_MAG_00169,genus,NA NA,589cbd0c1ebd9618f516ac7674b772320d6df481,,,,,,,,,,Phaeocystis,TARA_ION_45_MAG_00169,genus,1 NA,96c5901e7210ca1d64ab089e389555218b7f293f,,,,,,,,,
Phaeocystis,TARA_ION_45_MAG_00169,taxogroup_middle,1 NA NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,,Phaeocystis,TARA_ION_45_MAG_00169,taxogroup_middle,1 NA NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_IOS_50_MAG_00142,genus,NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,,Phaeocystis,TARA_IOS_50_MAG_00142,genus,1 NA,96c5901e7210ca1d64ab089e389555218b7f293f,,,,,,,,,
Phaeocystis,TARA_IOS_50_MAG_00142,taxogroup_middle,1 NA NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,,Phaeocystis,TARA_IOS_50_MAG_00142,taxogroup_middle,1 NA NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_MED_95_MAG_00403,genus,NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,,Phaeocystis,TARA_MED_95_MAG_00403,genus,NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_MED_95_MAG_00403,taxogroup_middle,NA NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,,Phaeocystis,TARA_MED_95_MAG_00403,taxogroup_middle,NA NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_MED_95_MAG_00438,genus,1 NA NA,45a0850e5fa08e2758aa58a4f8dee03b1cff2ad7,,,,,,,,,,Phaeocystis,TARA_MED_95_MAG_00438,genus,NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_MED_95_MAG_00438,taxogroup_middle,1 NA NA NA NA NA NA NA,45a0850e5fa08e2758aa58a4f8dee03b1cff2ad7,,,,,,,,,,Phaeocystis,TARA_MED_95_MAG_00438,taxogroup_middle,NA NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_MED_95_MAG_00453,genus,NA NA NA NA NA,45a0850e5fa08e2758aa58a4f8dee03b1cff2ad7,,,,,,,,,,Phaeocystis,TARA_MED_95_MAG_00453,genus,NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_MED_95_MAG_00453,taxogroup_middle,NA NA NA NA NA NA NA NA,45a0850e5fa08e2758aa58a4f8dee03b1cff2ad7,,,,,,,,,,Phaeocystis,TARA_MED_95_MAG_00453,taxogroup_middle,NA NA NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_MED_95_MAG_00492,genus,1 NA NA,45a0850e5fa08e2758aa58a4f8dee03b1cff2ad7,,,,,,,,,,Phaeocystis,TARA_MED_95_MAG_00492,genus,NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_MED_95_MAG_00492,taxogroup_middle,1 NA NA NA NA NA NA NA,45a0850e5fa08e2758aa58a4f8dee03b1cff2ad7,,,,,,,,,,Phaeocystis,TARA_MED_95_MAG_00492,taxogroup_middle,NA NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_PON_109_MAG_00250,genus,NA NA,45a0850e5fa08e2758aa58a4f8dee03b1cff2ad7,,,,,,,,,,Phaeocystis,TARA_PON_109_MAG_00250,genus,1 NA NA,96c5901e7210ca1d64ab089e389555218b7f293f,,,,,,,,,
Phaeocystis,TARA_PON_109_MAG_00250,taxogroup_middle,1 NA NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,,Phaeocystis,TARA_PON_109_MAG_00250,taxogroup_middle,1 NA NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_PSE_93_MAG_00226,genus,NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,,Phaeocystis,TARA_PSE_93_MAG_00226,genus,1 NA NA,96c5901e7210ca1d64ab089e389555218b7f293f,,,,,,,,,
Phaeocystis,TARA_PSE_93_MAG_00226,taxogroup_middle,1 NA NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,,Phaeocystis,TARA_PSE_93_MAG_00226,taxogroup_middle,1 NA NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_PSW_86_MAG_00279,genus,NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,,Phaeocystis,TARA_PSW_86_MAG_00279,genus,NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_PSW_86_MAG_00279,taxogroup_middle,NA NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,,Phaeocystis,TARA_PSW_86_MAG_00279,taxogroup_middle,NA NA NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_PSW_86_MAG_00284,genus,NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,,Phaeocystis,TARA_PSW_86_MAG_00284,genus,NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_PSW_86_MAG_00284,taxogroup_middle,1 NA NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,,Phaeocystis,TARA_PSW_86_MAG_00284,taxogroup_middle,1 NA NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_SOC_28_MAG_00056,genus,NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,,Phaeocystis,TARA_SOC_28_MAG_00056,genus,NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_SOC_28_MAG_00056,taxogroup_middle,1 NA NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_SOC_28_MAG_00056,taxogroup_middle,NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_SOC_28_MAG_00057,genus,NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_SOC_28_MAG_00057,genus,NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_SOC_28_MAG_00057,taxogroup_middle,1 NA NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_SOC_28_MAG_00057,taxogroup_middle,1 NA NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,
Phaeocystis,TARA_SOC_28_MAG_00059,genus,NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_SOC_28_MAG_00059,genus,NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,
Phaeocystis,TARA_SOC_28_MAG_00059,taxogroup_middle,1 NA NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_SOC_28_MAG_00059,taxogroup_middle,1 NA NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,
Phaeocystis,TARA_SOC_28_MAG_00064,genus,NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_SOC_28_MAG_00064,genus,NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,
Phaeocystis,TARA_SOC_28_MAG_00064,taxogroup_middle,1 NA NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_SOC_28_MAG_00064,taxogroup_middle,1 NA NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,
Phaeocystis,TARA_SOC_28_MAG_00067,genus,NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_SOC_28_MAG_00067,genus,NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,
Phaeocystis,TARA_SOC_28_MAG_00067,taxogroup_middle,NA NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_SOC_28_MAG_00067,taxogroup_middle,NA NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,
Phaeocystis,TARA_SOC_28_MAG_00074,genus,NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_SOC_28_MAG_00074,genus,NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,
Phaeocystis,TARA_SOC_28_MAG_00074,taxogroup_middle,NA NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_SOC_28_MAG_00074,taxogroup_middle,NA NA NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,
Picochlorum,TARA_AON_82_MAG_00198,taxogroup_middle,NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Picochlorum,TARA_AON_82_MAG_00198,taxogroup_middle,NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,
Prasinoderma,TARA_AON_82_MAG_00340,genus,1 NA NA,d704227dce00a0c92097ac4e4404d7a8615c070b,,,,,,,,,,Prasinoderma,TARA_AON_82_MAG_00340,genus,1 NA NA,d704227dce00a0c92097ac4e4404d7a8615c070b,,,,,,,,,
Prasinoderma,TARA_AON_82_MAG_00340,taxogroup_middle,1 NA NA NA,d704227dce00a0c92097ac4e4404d7a8615c070b,,,,,,,,,,Prasinoderma,TARA_AON_82_MAG_00340,taxogroup_middle,1 NA NA NA,d704227dce00a0c92097ac4e4404d7a8615c070b,,,,,,,,,
Prasinoderma,TARA_PSW_86_MAG_00253,genus,1 NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,,Prasinoderma,TARA_PSW_86_MAG_00253,genus,1 NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,
Prasinoderma,TARA_PSW_86_MAG_00253,taxogroup_middle,1 NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,,Prasinoderma,TARA_PSW_86_MAG_00253,taxogroup_middle,1 NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,
Pseudo-nitzschia,TARA_ARC_108_MAG_00212,genus,NA NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,,Pseudo-nitzschia,TARA_ARC_108_MAG_00212,genus,NA NA NA NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,
Pseudo-nitzschia,TARA_ARC_108_MAG_00212,taxogroup_middle,NA NA NA NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,,Pseudo-nitzschia,TARA_ARC_108_MAG_00212,taxogroup_middle,NA NA NA NA NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,
Pseudo-nitzschia,TARA_ARC_108_MAG_00228,genus,NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,,Pseudo-nitzschia,TARA_ARC_108_MAG_00228,genus,NA NA NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,
Pseudo-nitzschia,TARA_ARC_108_MAG_00228,taxogroup_middle,NA NA NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,,Pseudo-nitzschia,TARA_ARC_108_MAG_00228,taxogroup_middle,NA NA NA NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,
Pseudo-nitzschia,TARA_ARC_108_MAG_00230,genus,NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,,Pseudo-nitzschia,TARA_ARC_108_MAG_00230,genus,NA NA NA NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,
Pseudo-nitzschia,TARA_ARC_108_MAG_00230,taxogroup_middle,NA NA NA NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,,Pseudo-nitzschia,TARA_ARC_108_MAG_00230,taxogroup_middle,NA NA NA NA NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,
Pseudo-nitzschia,TARA_IOS_50_MAG_00115,genus,NA NA NA NA NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,,Pseudo-nitzschia,TARA_IOS_50_MAG_00115,genus,NA NA NA NA NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,
Pseudo-nitzschia,TARA_IOS_50_MAG_00115,taxogroup_middle,NA NA NA NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,,Pseudo-nitzschia,TARA_IOS_50_MAG_00115,taxogroup_middle,NA NA NA NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,
Pseudo-nitzschia,TARA_PSE_93_MAG_00213,genus,1 NA NA NA NA,727adbf8252fd7ddcb59fe922e2a0c0f8ec0e1cb,,,,,,,,,,Pseudo-nitzschia,TARA_PSE_93_MAG_00213,genus,NA NA NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,
Pseudo-nitzschia,TARA_PSE_93_MAG_00213,taxogroup_middle,NA NA NA NA NA NA NA NA,727adbf8252fd7ddcb59fe922e2a0c0f8ec0e1cb,,,,,,,,,,Pseudo-nitzschia,TARA_PSE_93_MAG_00213,taxogroup_middle,NA NA NA NA NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,
Pseudo-nitzschia,TARA_PSW_86_MAG_00222,genus,NA NA NA NA NA NA NA NA NA,727adbf8252fd7ddcb59fe922e2a0c0f8ec0e1cb,,,,,,,,,,Pseudo-nitzschia,TARA_PSW_86_MAG_00222,genus,NA NA NA NA NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,
Pseudo-nitzschia,TARA_PSW_86_MAG_00222,taxogroup_middle,NA NA NA NA NA NA NA NA,727adbf8252fd7ddcb59fe922e2a0c0f8ec0e1cb,,,,,,,,,,Pseudo-nitzschia,TARA_PSW_86_MAG_00222,taxogroup_middle,NA NA NA NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,
Pseudo-nitzschia,TARA_PSW_86_MAG_00236,genus,NA 2 NA NA,727adbf8252fd7ddcb59fe922e2a0c0f8ec0e1cb,62dd54f24b1b8c95bd0f8b5e3b765cedc27d2878,,,,,,,,,Pseudo-nitzschia,TARA_PSW_86_MAG_00236,genus,NA NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,
Pseudo-nitzschia,TARA_PSW_86_MAG_00236,taxogroup_middle,NA NA NA NA NA NA NA NA NA,727adbf8252fd7ddcb59fe922e2a0c0f8ec0e1cb,62dd54f24b1b8c95bd0f8b5e3b765cedc27d2878,,,,,,,,,Pseudo-nitzschia,TARA_PSW_86_MAG_00236,taxogroup_middle,NA NA NA NA NA NA NA NA,4bde68c8a87e4f3d89408a499d4fb0a1596aac6a,,,,,,,,,
Sister_Pelagomonas,TARA_AOS_82_MAG_00045,taxogroup_middle,NA NA NA NA NA NA,a1beeeac1e4169147f65ad6324088594fce31d01,,,,,,,,,,Sister_Pelagomonas,TARA_AOS_82_MAG_00045,taxogroup_middle,NA NA NA NA NA NA NA,a1beeeac1e4169147f65ad6324088594fce31d01,,,,,,,,,
Sister_Pelagomonas,TARA_ARC_108_MAG_00123,taxogroup_middle,NA NA NA NA NA NA NA,a1beeeac1e4169147f65ad6324088594fce31d01,,,,,,,,,,Sister_Pelagomonas,TARA_ARC_108_MAG_00123,taxogroup_middle,NA NA NA NA NA NA NA NA,a1beeeac1e4169147f65ad6324088594fce31d01,,,,,,,,,
Skeletonema,TARA_ARC_108_MAG_00138,genus,1 NA NA NA NA,0e1dcda69643e10908bdf2bb3b5654cbcc0bfc93,,,,,,,,,,Skeletonema,TARA_ARC_108_MAG_00138,genus,NA NA NA NA NA,a1beeeac1e4169147f65ad6324088594fce31d01,,,,,,,,,
Skeletonema,TARA_ARC_108_MAG_00138,taxogroup_middle,1 NA NA NA NA NA NA NA,0e1dcda69643e10908bdf2bb3b5654cbcc0bfc93,,,,,,,,,,Skeletonema,TARA_ARC_108_MAG_00138,taxogroup_middle,NA NA NA NA NA NA NA NA,a1beeeac1e4169147f65ad6324088594fce31d01,,,,,,,,,
Skeletonema,TARA_ARC_108_MAG_00253,genus,NA NA NA NA NA,0e1dcda69643e10908bdf2bb3b5654cbcc0bfc93,,,,,,,,,,Skeletonema,TARA_ARC_108_MAG_00253,genus,NA NA NA NA NA,a1beeeac1e4169147f65ad6324088594fce31d01,,,,,,,,,
Skeletonema,TARA_ARC_108_MAG_00253,taxogroup_middle,NA NA NA NA NA NA NA NA,0e1dcda69643e10908bdf2bb3b5654cbcc0bfc93,,,,,,,,,,Skeletonema,TARA_ARC_108_MAG_00253,taxogroup_middle,NA NA NA NA NA NA NA NA NA,a1beeeac1e4169147f65ad6324088594fce31d01,,,,,,,,,
Skeletonema,TARA_MED_95_MAG_00394,genus,NA NA NA NA NA,0e1dcda69643e10908bdf2bb3b5654cbcc0bfc93,,,,,,,,,,Skeletonema,TARA_MED_95_MAG_00394,genus,NA NA NA NA NA NA,a1beeeac1e4169147f65ad6324088594fce31d01,,,,,,,,,
Skeletonema,TARA_MED_95_MAG_00394,taxogroup_middle,NA NA NA NA NA NA NA NA,0e1dcda69643e10908bdf2bb3b5654cbcc0bfc93,,,,,,,,,,Skeletonema,TARA_MED_95_MAG_00394,taxogroup_middle,NA NA NA NA NA NA NA NA NA,a1beeeac1e4169147f65ad6324088594fce31d01,,,,,,,,,
Strombidium,TARA_ARC_108_MAG_00301,genus,"",0e1dcda69643e10908bdf2bb3b5654cbcc0bfc93,,,,,,,,,,Strombidium,TARA_ARC_108_MAG_00301,genus,NA NA,a1beeeac1e4169147f65ad6324088594fce31d01,,,,,,,,,
Strombidium,TARA_ARC_108_MAG_00301,taxogroup_middle,NA NA NA NA NA NA NA NA,0e1dcda69643e10908bdf2bb3b5654cbcc0bfc93,,,,,,,,,,Strombidium,TARA_ARC_108_MAG_00301,taxogroup_middle,NA NA NA NA NA NA NA NA,a1beeeac1e4169147f65ad6324088594fce31d01,,,,,,,,,
Strombidium,TARA_ARC_108_MAG_00302,genus,"",0e1dcda69643e10908bdf2bb3b5654cbcc0bfc93,,,,,,,,,,Strombidium,TARA_ARC_108_MAG_00302,genus,NA NA,a1beeeac1e4169147f65ad6324088594fce31d01,,,,,,,,,
Strombidium,TARA_ARC_108_MAG_00302,taxogroup_middle,NA NA NA NA NA NA NA NA NA,0e1dcda69643e10908bdf2bb3b5654cbcc0bfc93,,,,,,,,,,Strombidium,TARA_ARC_108_MAG_00302,taxogroup_middle,NA NA NA NA NA NA NA NA NA,a1beeeac1e4169147f65ad6324088594fce31d01,,,,,,,,,
Strombidium,TARA_ARC_108_MAG_00309,genus,"",0e1dcda69643e10908bdf2bb3b5654cbcc0bfc93,,,,,,,,,,Strombidium,TARA_ARC_108_MAG_00309,genus,NA NA,a1beeeac1e4169147f65ad6324088594fce31d01,,,,,,,,,
Strombidium,TARA_ARC_108_MAG_00309,taxogroup_middle,NA NA NA NA NA NA NA NA,0e1dcda69643e10908bdf2bb3b5654cbcc0bfc93,,,,,,,,,,Strombidium,TARA_ARC_108_MAG_00309,taxogroup_middle,NA NA NA NA NA NA NA NA,a1beeeac1e4169147f65ad6324088594fce31d01,,,,,,,,,
Synedropsis,TARA_ARC_108_MAG_00165,taxogroup_middle,1 2 NA NA NA NA NA NA,9fadc49c85cd48355f4548cbabc895e4f34665e4,b0ef6c2fe07e2005435a67948669c013042eff89,,,,,,,,,Synedropsis,TARA_ARC_108_MAG_00165,taxogroup_middle,1 2 NA NA NA NA NA,9fadc49c85cd48355f4548cbabc895e4f34665e4,b0ef6c2fe07e2005435a67948669c013042eff89,,,,,,,,
Thalassiosira,TARA_AOS_82_MAG_00147,genus,NA NA NA NA NA NA NA NA,9fadc49c85cd48355f4548cbabc895e4f34665e4,b0ef6c2fe07e2005435a67948669c013042eff89,,,,,,,,,Thalassiosira,TARA_AOS_82_MAG_00147,genus,NA NA NA NA NA NA NA NA,9fadc49c85cd48355f4548cbabc895e4f34665e4,b0ef6c2fe07e2005435a67948669c013042eff89,,,,,,,,
Thalassiosira,TARA_AOS_82_MAG_00147,taxogroup_middle,NA NA NA NA NA NA NA NA,9fadc49c85cd48355f4548cbabc895e4f34665e4,b0ef6c2fe07e2005435a67948669c013042eff89,,,,,,,,,Thalassiosira,TARA_AOS_82_MAG_00147,taxogroup_middle,NA NA NA NA NA NA NA NA,9fadc49c85cd48355f4548cbabc895e4f34665e4,b0ef6c2fe07e2005435a67948669c013042eff89,,,,,,,,
Thalassiosira,TARA_ARC_108_MAG_00252,genus,NA NA NA NA NA NA NA,9fadc49c85cd48355f4548cbabc895e4f34665e4,b0ef6c2fe07e2005435a67948669c013042eff89,,,,,,,,,Thalassiosira,TARA_ARC_108_MAG_00252,genus,NA NA NA NA NA NA NA,9fadc49c85cd48355f4548cbabc895e4f34665e4,b0ef6c2fe07e2005435a67948669c013042eff89,,,,,,,,
Thalassiosira,TARA_ARC_108_MAG_00252,taxogroup_middle,NA NA NA NA NA NA NA NA NA,9fadc49c85cd48355f4548cbabc895e4f34665e4,b0ef6c2fe07e2005435a67948669c013042eff89,,,,,,,,,Thalassiosira,TARA_ARC_108_MAG_00252,taxogroup_middle,NA NA NA NA NA NA NA NA,9fadc49c85cd48355f4548cbabc895e4f34665e4,b0ef6c2fe07e2005435a67948669c013042eff89,,,,,,,,
Thalassiosira,TARA_ARC_108_MAG_00269,genus,NA NA NA NA NA NA,9fadc49c85cd48355f4548cbabc895e4f34665e4,b0ef6c2fe07e2005435a67948669c013042eff89,,,,,,,,,Thalassiosira,TARA_ARC_108_MAG_00269,genus,1 NA NA NA NA NA NA NA,9efc405f89227c3e0a5f2dbc36942ebae8b6c245,,,,,,,,,
Thalassiosira,TARA_ARC_108_MAG_00269,taxogroup_middle,NA NA NA NA NA NA NA NA NA,9fadc49c85cd48355f4548cbabc895e4f34665e4,b0ef6c2fe07e2005435a67948669c013042eff89,,,,,,,,,Thalassiosira,TARA_ARC_108_MAG_00269,taxogroup_middle,NA NA NA NA NA NA NA,9efc405f89227c3e0a5f2dbc36942ebae8b6c245,,,,,,,,,
Thalassiosira,TARA_ARC_108_MAG_00313,genus,1 NA NA NA NA NA NA,9efc405f89227c3e0a5f2dbc36942ebae8b6c245,,,,,,,,,,Thalassiosira,TARA_ARC_108_MAG_00313,genus,1 NA NA NA NA NA NA NA,9efc405f89227c3e0a5f2dbc36942ebae8b6c245,,,,,,,,,
Thalassiosira,TARA_ARC_108_MAG_00313,taxogroup_middle,NA NA NA NA NA NA NA NA,9efc405f89227c3e0a5f2dbc36942ebae8b6c245,,,,,,,,,,Thalassiosira,TARA_ARC_108_MAG_00313,taxogroup_middle,NA NA NA NA NA NA NA,9efc405f89227c3e0a5f2dbc36942ebae8b6c245,,,,,,,,,
Thalassiosira,TARA_PSW_86_MAG_00261,genus,NA NA NA NA NA NA NA NA,9efc405f89227c3e0a5f2dbc36942ebae8b6c245,,,,,,,,,,Thalassiosira,TARA_PSW_86_MAG_00261,genus,NA NA NA NA NA NA NA NA,9efc405f89227c3e0a5f2dbc36942ebae8b6c245,,,,,,,,,
Thalassiosira,TARA_PSW_86_MAG_00261,taxogroup_middle,NA NA NA NA NA NA NA NA,9efc405f89227c3e0a5f2dbc36942ebae8b6c245,,,,,,,,,,Thalassiosira,TARA_PSW_86_MAG_00261,taxogroup_middle,NA NA NA NA NA NA NA NA,9efc405f89227c3e0a5f2dbc36942ebae8b6c245,,,,,,,,,
Unidentified_Bacillariaceae,Metagenome_centric_SAG_TOSAG39_4,taxogroup_1,NA NA NA NA NA NA NA NA NA,9efc405f89227c3e0a5f2dbc36942ebae8b6c245,,,,,,,,,,Unidentified_Bacillariaceae,Metagenome_centric_SAG_TOSAG39_4,taxogroup_1,NA NA NA NA NA NA NA NA NA,9efc405f89227c3e0a5f2dbc36942ebae8b6c245,,,,,,,,,
Unidentified_Bacillariaceae,Metagenome_centric_SAG_TOSAG39_4,taxogroup_2,NA NA NA NA NA NA NA NA NA,9efc405f89227c3e0a5f2dbc36942ebae8b6c245,,,,,,,,,,Unidentified_Bacillariaceae,Metagenome_centric_SAG_TOSAG39_4,taxogroup_2,NA NA NA NA NA NA NA NA NA,9efc405f89227c3e0a5f2dbc36942ebae8b6c245,,,,,,,,,
